last_work_place;title;href;count
Mail.Ru Group;Fraud Analyst;https://hh.ru/resume/2fca1dd800054880550039ed1f676754457549?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;5
Такском, ООО;Аналитик;https://hh.ru/resume/859beb9500062c429c0039ed1f6c634936535a?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;5
PwC;Менеджер проекта/ Бизнес-аналитик;https://hh.ru/resume/529b582e000371b7bb0039ed1f687876386a76?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;5
Mail.Ru Group;Аналитик;https://hh.ru/resume/27cece580002f24bbe0039ed1f443144357a61?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;5
PwC;Аналитик;https://hh.ru/resume/1b94cea70003d6d0390039ed1f4c34596e3155?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;5
Mail.Ru Group;Аналитик по оптимизации бизнес процессов;https://hh.ru/resume/0207c6df0007fdb95d0039ed1f795a686f4543?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;5
Такском, ООО;Системный аналитик;https://hh.ru/resume/99a3f0bb00074ccc2a0039ed1f6d4173583565?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;5
Такском, ООО;Аналитик;https://hh.ru/resume/bffae63b000327886a0039ed1f597047457541?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;5
Такском, ООО;Специалист-аналитик;https://hh.ru/resume/ae54311a0007bc8ae10039ed1f4d316f6c7548?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;5
PwC;Аналитик;https://hh.ru/resume/18f4b208000507266d0039ed1f646c50756657?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;5
